Unnamed: 0,Author,Coursename,Last_updated,Lectures,Newfee,Oldfee,Rating,Sections,Time,Topic,Target,_id,Number_of_enroll
377,Lê Tấn Đạt,Cách phát triển giao tiếp cho trẻ tự kỷ,2022-04-16,29,299000.0,349000.0,4.0,6,161,Hôn Nhân - Gia Đình,"['phụ huynh/giáo viên có niềm tin mới cho sự phát triển của trẻ.', 'có thêm động lực trong quá trình giúp trẻ.', 'có các bước can thiệp hữu ích, đơn giản và cụ thể để bắt đầu ngay tại nhà hoặc tại lớp.', 'có một công cụ giúp người thân, bạn bè hiểu và chấp nhận chứng tự kỷ.']",66f79d3af050d8d70ad247e9,87
378,Đặng Minh Hạnh,Trọng dụng và đãi ngộ - Bí quyết thăng tiến trong công việc,2021-12-15,26,299000.0,599000.0,5.0,2,91,Phát Triển Bản Thân,"['khóa học cung cấp cho bạn những kỹ năng cần thiết và cốt yếu để được trọng dụng và thăng tiến trong công việc.', 'các bạn sẽ biết cách nhận biết cơ hội của mình đến và nắm chắc cơ hội để vươn đến thành công.', 'những phương pháp trong khóa học sẽ giúp bạn kiểm soát con đường sự nghiệp của mình đưa mình vào bệ phóng để vươn xa.']",66f79d3af050d8d70ad247ea,80
379,Đặng Minh Hạnh,Chiến lược kinh doanh hiệu quả,2021-12-15,32,299000.0,599000.0,5.0,5,100,Kinh Doanh - Khởi Nghiệp,"['các kế hoạch hành động hiện chiến lược bao gồm các biện pháp cụ thể nhằm chuyển định hướng chiến lược thành hành động tạo ra kết quả. việc này đòi hỏi sự tập trung quản lý liên tục ở tất cả các cấp.', 'một kế hoạch hành động để thực hiện chiến lược bắt đầu bằng các mục tiêu chiến lược và xác định tất cả các bước cần có để đạt được những mục tiêu ấy.', 'biết lập một kế hoạch đối phó sự cố bất ngờ cho mọi rủi ro nghiêm trọng.', 'hiểu được tầm quan trọng về nguồn lực nhân sự và các yếu tố ảnh hưởng đến nhân sự trong quá trình hoạt động kinh doanh.']",66f79d3af050d8d70ad247eb,36
380,Nguyễn Thừa,Tự học Google Ads cho người mới bắt đầu,2022-03-10,9,299000.0,599000.0,3.9,2,102,Marketing,"['có được kỹ năng khai thác và sử dụng internet hiệu quả.', 'hiểu về hành vi người dùng trên internet và sử dụng thành thạo công cụ google ads để bán hàng.', 'những kiến thức này vô cùng hữu ích cho cá nhân mỗi học viên.', 'giúp học viên tự tin, khơi gợi đam mê kinh doanh và internet marketing.', 'phát triển được những kỹ năng về marketing và bán hàng phát triển công việc kinh doanh hiệu quả hơn.']",66f79d3af050d8d70ad247ec,83
381,Đỗ Kim Thu,Tuần khủng hoảng - Phần 4,2022-05-02,19,299000.0,499000.0,4.0,2,119,Hôn Nhân - Gia Đình,"['khóa học dành cho các bà mẹ đang và sẽ bắt đầu hành trình làm mẹ', 'cung cấp thông tin cho các bậc phụ huynh, nhằm giảm và tránh stress cho cả cha mẹ và con, khi các con thay đổi tính nết theo quá trình phát triển tự nhiên của mình', 'giúp các mẹ tìm hiểu thêm về sự phát triển của các con trong 20 tháng đầu đời, mà cụ thể là các giai đoạn phát triển kỹ năng và tinh thần']",66f79d3af050d8d70ad247ed,13
382,Đỗ Kim Thu,Tuần khủng hoảng - Phần 3,2022-05-02,22,299000.0,499000.0,4.0,3,121,Hôn Nhân - Gia Đình,"['khóa học dành cho các bà mẹ đang và sẽ bắt đầu hành trình làm mẹ', 'cung cấp thông tin cho các bậc phụ huynh, nhằm giảm và tránh stress cho cả cha mẹ và con, khi các con thay đổi tính nết theo quá trình phát triển tự nhiên của mình.']",66f79d3af050d8d70ad247ee,82
383,Đỗ Kim Thu,Tuần khủng hoảng - Phần 2,2022-05-02,12,299000.0,499000.0,3.9,3,174,Hôn Nhân - Gia Đình,"['khóa học dành cho các bà mẹ đang và sẽ bắt đầu hành trình làm mẹ', 'cung cấp thông tin cho các bậc phụ huynh, nhằm giảm và tránh stress cho cả cha mẹ và con, khi các con thay đổi tính nết theo quá trình phát triển tự nhiên của mình.', 'giúp các mẹ tìm hiểu thêm về sự phát triển của các con trong 20 tháng đầu đời, mà cụ thể là các giai đoạn phát triển kỹ năng và tinh thần']",66f79d3af050d8d70ad247ef,56
384,Đỗ Kim Thu,Tuần khủng hoảng - Phần 1,2022-05-02,21,299000.0,499000.0,3.9,4,149,Hôn Nhân - Gia Đình,"['khóa học dành cho các bà mẹ đang và sẽ bắt đầu hành trình làm mẹ', 'cung cấp thông tin cho các bậc phụ huynh, nhằm giảm và tránh stress cho cả cha mẹ và con, khi các con thay đổi tính nết theo quá trình phát triển tự nhiên của mình.', 'giúp các mẹ tìm hiểu thêm về sự phát triển của các con trong 20 tháng đầu đời, mà cụ thể là các giai đoạn phát triển kỹ năng và tinh thần']",66f79d3af050d8d70ad247f0,57
385,Đặng Minh Hạnh,100 quy luật kinh doanh bất biến (P3),2022-05-02,16,299000.0,499000.0,3.9,2,95,Kinh Doanh - Khởi Nghiệp,"['khóa học này đặc biệt dành cho những người đang hoạt động trong lĩnh vực kinh doanh muốn tối đa hóa những tiềm năng cá nhân của họ và đạt được những kết quả kinh doanh vĩ đại nhất có thể cả về số lượng và chất lượng để đổi lại những giờ, những tuần, những tháng, những năm quý giá trong đời mà họ đã phải đầu tư cho nghề nghiệp của mình.', 'giúp bạn tiết kiệm được nhiều tháng, thậm chí nhiều năm làm việc vất vả nếu bạn chưa sống và làm việc nhất quán với nó.', 'giúp bạn nhận ra toàn bộ khả năng tiềm ẩn của mình.']",66f79d3af050d8d70ad247f1,91
386,Đặng Minh Hạnh,100 quy luật kinh doanh bất biến (P2),2022-05-02,29,299000.0,499000.0,3.8,2,103,Kinh Doanh - Khởi Nghiệp,"['khóa học này đặc biệt dành cho những người đang hoạt động trong lĩnh vực kinh doanh muốn tối đa hóa những tiềm năng cá nhân của họ và đạt được những kết quả kinh doanh vĩ đại nhất có thể cả về số lượng và chất lượng để đổi lại những giờ, những tuần, những tháng, những năm quý giá trong đời mà họ đã phải đầu tư cho nghề nghiệp của mình.', 'giúp bạn tiết kiệm được nhiều tháng, thậm chí nhiều năm làm việc vất vả nếu bạn chưa sống và làm việc nhất quán với nó.', 'giúp bạn nhận ra toàn bộ khả năng tiềm ẩn của mình.']",66f79d3af050d8d70ad247f2,46
387,Đặng Minh Hạnh,100 quy luật kinh doanh bất biến (P1),2022-04-26,44,299000.0,499000.0,4.0,4,200,Kinh Doanh - Khởi Nghiệp,"['khóa học này đặc biệt dành cho những người đang hoạt động trong lĩnh vực kinh doanh muốn tối đa hóa những tiềm năng cá nhân của họ và đạt được những kết quả kinh doanh vĩ đại nhất có thể cả về số lượng và chất lượng để đổi lại những giờ, những tuần, những tháng, những năm quý giá trong đời mà họ đã phải đầu tư cho nghề nghiệp của mình.', 'giúp bạn tiết kiệm được nhiều tháng, thậm chí nhiều năm làm việc vất vả nếu bạn chưa sống và làm việc nhất quán với nó.', 'giúp bạn nhận ra toàn bộ khả năng tiềm ẩn của mình.']",66f79d3af050d8d70ad247f3,72
388,Châu Vĩnh Luân,Học tiếng Trung hiệu quả cấp tốc,2022-03-11,11,299000.0,499000.0,4.1,2,240,Ngoại Ngữ,"['bạn sẽ đủ vốn từ để giao tiếp tiếng trung, và nắm, được hơn 30 cấu trúc ngữ pháp cơ bản dành cho người mới bắt đầu.', 'bạn sẽ có khả năng nghe, phản xạ âm, nhận mặt chữ hán thành thạo trong phạm vi khóa học.', 'bạn sẽ có khả năng giao tiếp thành thạo trong phạm vi từ vựng và chủ đề trong khóa học.']",66f79d3af050d8d70ad247f4,87
389,Th.S Lê Thị Hồng Nhung,Tổng hợp kiến thức tiếng Anh cho trẻ 7-9 tuổi,2021-12-15,24,399000.0,999000.0,5.0,1,347,Ngoại Ngữ,"['học sinh được củng cố, nắm vững nội dung kiến thức tiếng anh cơ bản và nâng cao không chỉ trong sách giáo khoa mà cả các chủ điểm cần nắm vững ở độ tuổi của mình.', 'ghi nhớ lâu và dùng thạo những cấu trúc câu phổ biến và nâng cao, có trong sách giáo khoa và được mở rộng bên ngoài.', 'mở rộng vốn từ và cấu trúc ngữ pháp thông qua các chủ đề gắn liền với cuộc sống như gia đình, bạn bè, trường lớp.', 'được luyện cả 4 kỹ năng nghe, nói, đọc, viết cùng các tình huống phát triển khả năng tư duy của trẻ.', 'yêu thích tiếng anh hơn bởi những hình ảnh sinh động, âm thanh thú vị qua nội dung bài học sinh động.', 'quà tặng: bộ sách dạy giao tiếp cho trẻ + sách phát âm + bộ truyện tranh tiếng anh để các bạn nhỏ tìm hiểu thêm và thư giãn sau mỗi bài học.', 'được cung cấp đầy đủ kiến thức và tự tin hơn khi tham gia các kì thi ở lớp, trường cũng như các kỳ thi chuẩn quốc tế như starters, movers, flyers...', 'yêu thích tiếng anh hơn bởi những hình ảnh sinh động, âm thanh thú vị qua nội dung bài học sinh động.']",66f79d3af050d8d70ad247f5,78
390,Ngọc Nhân Nguyễn,Kiểm thử với Selenium Webdriver - JAVA,2022-02-07,35,399000.0,999000.0,5.0,6,182,Lập Trình - CNTT,"['các kiến thức học được sẽ giúp học viên biết cách kiểm thử tự động những form như đăng ký, đăng nhập.', 'học viên biết cách đọc và ghi vào excel và tập tin properties.', 'bên cạnh đó, học viên cũng biết xuất ra báo cáo đẹp mắt với hình ảnh minh họa khi kiểm thử bị sai.', 'ngoài ra, học viên sẽ biết cách triển khai dự án của mình lên jenkin và gửi email đến gmail.com sau khi việc kiểm thử xong.', 'học viên có thể xem lại video và code mẫu để biết cách làm từng bước.']",66f79d3af050d8d70ad247f6,73
391,Hồ Trọng Huy,Kỹ xảo phim với After Effect cho nghề dựng phim,2021-12-15,30,299000.0,599000.0,5.0,5,243,Nhiếp Ảnh - Dựng Phim,"['thực hiện tốt các clip intro, hình hiệu các chương trình truyền hình', 'các học viên sẽ tự tin hơn trong việt thực hiện các trailer phim', 'việc thực hiện kỹ xảo cho tvc sẽ dễ dàng và hiệu quả hơn']",66f79d3af050d8d70ad247f7,30
392,Hồ Trọng Huy,Dựng phim cho ngành truyền thông,2022-05-08,19,299000.0,549000.0,4.2,3,168,Nhiếp Ảnh - Dựng Phim,"['các học viên sẽ có những kiến thức cơ bản về các nguyên lý trong điện ảnh, truyền hình', 'hiểu được quy trình sản xuất của một ekip để làm nên một tác phẩm phim', 'làm được những sản phẩm hàng ngày trong một công ty truyền thông hay một kênh truyền hình', 'nắm được những kiến thức nền tảng khi đi xin việc dựng phim']",66f79d3af050d8d70ad247f8,65
393,Lê Thạch Ngọc,Khóa học giao dịch Forex,2022-06-13,24,399000.0,699000.0,4.2,2,168,Đầu Tư,"['học viên sẽ được trang bị những kiến thức cần thiết về thị trường ngoại hối.', 'học viên có thể bắt đầu giao dịch độc lập, làm việc cho chính mình và kiếm tiền trên thị trường tài chính.', 'có thể làm việc cùng với 1 trong những dự án mà giảng viên đang tham gia.', 'nắm chắc kiến thức từ cơ bản đến nâng cao, tự tin trade tài khoản cá nhân ra lợi nhuận.']",66f79d3af050d8d70ad247f9,86
394,Nguyễn Thị Thanh Mai,[EduVIP] Tự tin giao tiếp trước đám đông,2022-04-07,75,399000.0,1099000.0,4.5,15,317,Phát Triển Bản Thân,"['sau khóa học, học viên sẽ có thể tự sửa được các lỗi trong giọng nói của mình: từ ngọng n - l, tr - ch...đến giọng địa phương.', 'ngoài ra, bạn sẽ có được giọng nói truyền cảm, cuốn hút. từ đó sẽ tạo được thiện cảm với người đối diện.', 'các bé trong giai đoạn tập nói sẽ được bố mẹ hướng dẫn cách phát âm sao cho chuẩn nhất, tránh sau này phải học lại những kiến thức cơ bản đó.', 'với học sinh, sinh viên, các bạn sẽ tha hồ tự tin bày tỏ quan điểm trước lớp, trước thầy cô. từ đó xây dựng bài học hiệu quả hơn, trau dồi khả năng phản biện và tư duy vấn đề.', 'nhân viên công sở sẽ biết cách tạo thiện cảm với đồng nghiệp, các ý kiến đưa ra trong cuộc họp được các sếp ghi nhận.', 'các bạn đang nhen nhóm ý định hay có ước mơ trở thành mc sẽ có nền tảng vững chắc trên con đường nhiều hoa hồng nhưng cũng đầy chông gai này.']",66f79d3af050d8d70ad247fa,11
395,Lưu Trọng Nhân,Thiết kế UI/UX với Figma,2022-06-21,26,299000.0,599000.0,4.5,6,160,Thiết Kế,"['nắm được cách dùng công cụ và ngôn ngữ thiết kế của nó, cách tư duy bài bản để hiện thực hóa được ý tưởng thiết kế của mình.', 'kiến thức về cách tạo ra các component để tái sử dụng, giảm thời gian làm các công việc lặp tới lặp lui đến 60%.', 'những kỹ năng sử dụng figma có thể được áp dụng để làm ra các thiết kế website/ app, làm việc cá nhân dạng freelancer với khách hàng, làm việc trong một team thiết kế hoặc team lập trình ở một công ty chuyên về xây dựng website.']",66f79d3af050d8d70ad247fb,21
396,Trịnh Duy Đông,Thiết kế bản vẽ kỹ thuật với AutoCAD 2D,2022-03-29,47,399000.0,699000.0,4.4,4,427,Thiết Kế,"['được cung cấp kiến thức và kỹ năng từ cơ bản đến đến nâng cao.', 'có thể thực hiện được các bản vẽ theo ý muốn.']",66f79d3af050d8d70ad247fc,56
397,Phi Thanh Vân,Bí quyết thoát ế cho nữ FA,2022-06-12,11,399000.0,1699000.0,5.0,5,91,Hôn Nhân - Gia Đình,"['sau khóa học, các bạn nữ đang fa hiểu được mình cần làm gì và làm như thế nào để có thể tìm được một nửa cho mình mà không mắc phải những sai lầm.']",66f79d3af050d8d70ad247fd,73
398,Kiwi Ngô Mai Trang,"[EduVIP] Trở thành ""vua bếp đỉnh cao"" cho người bận rộn",2021-12-15,21,399000.0,999000.0,5.0,5,139,Nghệ Thuật - Đời Sống,"['sau khóa học, học viên sẽ nắm cơ bản kiến thức đồ âu, có thể nấu và trình bày một số món âu với trang trí đẹp bắt mắt và ngon miệng.', 'hiểu rõ một số món ăn việt nổi tiếng, có thể phân tích, đánh giá và nấu ngon miệng những món ăn thông dụng.', 'bạn sẽ trở nên yêu thích nấu ăn hơn và nhanh chóng trở thành ngôi sao nấu ăn trong mắt bạn bè gia đình.', 'thường xuyên nấu ăn với đam mê được truyền cảm hứng từ khóa học, bạn sẽ trở thành vua đầu bếp trong mắt mọi người xung quanh.']",66f79d3af050d8d70ad247fe,12
